,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit,Shipping Time,Category,Sub-Category,Product Name,Segment,Country,City,State,Postal Code,Region
190,US-2015-131359,1970-01-01 00:24:06.160,1970-01-01 00:24:06.420,Second Class,FA-14230,TEC-MA-10000597,59.994,2,0.7,-45.9954,0 days 00:00:00.260000,Technology,Machines,Lexmark S315 Color Inkjet Printer,Corporate,United States,Denver,Colorado,80219,West
191,US-2015-131359,1970-01-01 00:24:06.160,1970-01-01 00:24:06.420,Second Class,FA-14230,TEC-MA-10000597,59.994,2,0.7,-45.9954,0 days 00:00:00.260000,Technology,Machines,Lexmark S315 Color Inkjet Printer,Corporate,United States,Los Angeles,California,90008,West
192,US-2015-131359,1970-01-01 00:24:06.160,1970-01-01 00:24:06.420,Second Class,FA-14230,TEC-MA-10000597,59.994,2,0.7,-45.9954,0 days 00:00:00.260000,Technology,Machines,Lexmark S315 Color Inkjet Printer,Corporate,United States,Orlando,Florida,32839,South
193,US-2015-131359,1970-01-01 00:24:06.160,1970-01-01 00:24:06.420,Second Class,FA-14230,TEC-MA-10000597,59.994,2,0.7,-45.9954,0 days 00:00:00.260000,Technology,Machines,Lexmark S315 Color Inkjet Printer,Corporate,United States,Los Angeles,California,90032,West
194,US-2015-131359,1970-01-01 00:24:06.160,1970-01-01 00:24:06.420,Second Class,FA-14230,TEC-MA-10000597,59.994,2,0.7,-45.9954,0 days 00:00:00.260000,Technology,Machines,Lexmark S315 Color Inkjet Printer,Corporate,United States,Raleigh,North Carolina,27604,South
195,CA-2014-127299,1970-01-01 00:23:31.080,1970-01-01 00:23:31.520,Standard Class,JL-15835,TEC-MA-10001127,2624.985,3,0.5,-944.9946,0 days 00:00:00.440000,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Consumer,United States,Mission Viejo,California,92691,West
196,CA-2014-127299,1970-01-01 00:23:31.080,1970-01-01 00:23:31.520,Standard Class,JL-15835,TEC-MA-10001127,2624.985,3,0.5,-944.9946,0 days 00:00:00.440000,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Consumer,United States,New York City,New York,10011,East
197,CA-2014-127299,1970-01-01 00:23:31.080,1970-01-01 00:23:31.520,Standard Class,JL-15835,TEC-MA-10001127,2624.985,3,0.5,-944.9946,0 days 00:00:00.440000,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Consumer,United States,Los Angeles,California,90049,West
198,CA-2014-127299,1970-01-01 00:23:31.080,1970-01-01 00:23:31.520,Standard Class,JL-15835,TEC-MA-10001127,2624.985,3,0.5,-944.9946,0 days 00:00:00.440000,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Consumer,United States,Charlotte,North Carolina,28205,South
199,CA-2014-127299,1970-01-01 00:23:31.080,1970-01-01 00:23:31.520,Standard Class,JL-15835,TEC-MA-10001127,2624.985,3,0.5,-944.9946,0 days 00:00:00.440000,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Consumer,United States,Philadelphia,Pennsylvania,19120,East
200,CA-2014-127299,1970-01-01 00:23:31.080,1970-01-01 00:23:31.520,Standard Class,JL-15835,TEC-MA-10001127,2624.985,3,0.5,-944.9946,0 days 00:00:00.440000,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Consumer,United States,Detroit,Michigan,48205,Central
201,CA-2014-127299,1970-01-01 00:23:31.080,1970-01-01 00:23:31.520,Standard Class,JL-15835,TEC-MA-10001127,2624.985,3,0.5,-944.9946,0 days 00:00:00.440000,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Consumer,United States,Los Angeles,California,90045,West
202,CA-2014-127299,1970-01-01 00:23:31.080,1970-01-01 00:23:31.520,Standard Class,JL-15835,TEC-MA-10001127,2624.985,3,0.5,-944.9946,0 days 00:00:00.440000,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Consumer,United States,New York City,New York,10024,East
203,CA-2014-127299,1970-01-01 00:23:31.080,1970-01-01 00:23:31.520,Standard Class,JL-15835,TEC-MA-10001127,2624.985,3,0.5,-944.9946,0 days 00:00:00.440000,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Consumer,United States,Columbus,Ohio,43229,East
204,CA-2014-127299,1970-01-01 00:23:31.080,1970-01-01 00:23:31.520,Standard Class,JL-15835,TEC-MA-10001127,2624.985,3,0.5,-944.9946,0 days 00:00:00.440000,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Consumer,United States,Richmond,Kentucky,40475,South
205,CA-2014-127299,1970-01-01 00:23:31.080,1970-01-01 00:23:31.520,Standard Class,JL-15835,TEC-MA-10001127,2624.985,3,0.5,-944.9946,0 days 00:00:00.440000,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Consumer,United States,San Francisco,California,94122,West
206,CA-2014-128839,1970-01-01 00:23:30.130,1970-01-01 00:23:30.570,Standard Class,TT-21070,TEC-MA-10000029,209.97,3,0.0,90.2871,0 days 00:00:00.440000,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Consumer,United States,Los Angeles,California,90045,West
207,CA-2014-128839,1970-01-01 00:23:30.130,1970-01-01 00:23:30.570,Standard Class,TT-21070,TEC-MA-10000029,209.97,3,0.0,90.2871,0 days 00:00:00.440000,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Consumer,United States,Akron,Ohio,44312,East
208,CA-2014-128839,1970-01-01 00:23:30.130,1970-01-01 00:23:30.570,Standard Class,TT-21070,TEC-MA-10000029,209.97,3,0.0,90.2871,0 days 00:00:00.440000,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Consumer,United States,Chesapeake,Virginia,23320,South
209,CA-2014-128839,1970-01-01 00:23:30.130,1970-01-01 00:23:30.570,Standard Class,TT-21070,TEC-MA-10000029,209.97,3,0.0,90.2871,0 days 00:00:00.440000,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Consumer,United States,Seattle,Washington,98103,West
210,CA-2014-128839,1970-01-01 00:23:30.130,1970-01-01 00:23:30.570,Standard Class,TT-21070,TEC-MA-10000029,209.97,3,0.0,90.2871,0 days 00:00:00.440000,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Consumer,United States,Philadelphia,Pennsylvania,19120,East
211,CA-2014-128839,1970-01-01 00:23:30.130,1970-01-01 00:23:30.570,Standard Class,TT-21070,TEC-MA-10000029,209.97,3,0.0,90.2871,0 days 00:00:00.440000,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Consumer,United States,Chattanooga,Tennessee,37421,South
212,CA-2014-128839,1970-01-01 00:23:30.130,1970-01-01 00:23:30.570,Standard Class,TT-21070,TEC-MA-10000029,209.97,3,0.0,90.2871,0 days 00:00:00.440000,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Consumer,United States,Rochester,New York,14609,East
213,CA-2017-149881,1970-01-01 00:24:51.000,1970-01-01 00:24:51.180,First Class,NC-18535,TEC-MA-10000418,4799.984,2,0.2,359.9988,0 days 00:00:00.180000,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,Corporate,United States,Dallas,Texas,75217,Central
214,CA-2017-149881,1970-01-01 00:24:51.000,1970-01-01 00:24:51.180,First Class,NC-18535,TEC-MA-10000418,4799.984,2,0.2,359.9988,0 days 00:00:00.180000,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,Corporate,United States,San Francisco,California,94110,West
215,CA-2017-149881,1970-01-01 00:24:51.000,1970-01-01 00:24:51.180,First Class,NC-18535,TEC-MA-10000418,4799.984,2,0.2,359.9988,0 days 00:00:00.180000,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,Corporate,United States,Seattle,Washington,98105,West
216,CA-2017-149881,1970-01-01 00:24:51.000,1970-01-01 00:24:51.180,First Class,NC-18535,TEC-MA-10000418,4799.984,2,0.2,359.9988,0 days 00:00:00.180000,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,Corporate,United States,Phoenix,Arizona,85023,West
217,CA-2017-149881,1970-01-01 00:24:51.000,1970-01-01 00:24:51.180,First Class,NC-18535,TEC-MA-10000418,4799.984,2,0.2,359.9988,0 days 00:00:00.180000,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,Corporate,United States,New Bedford,Massachusetts,2740,East
218,CA-2017-149881,1970-01-01 00:24:51.000,1970-01-01 00:24:51.180,First Class,NC-18535,TEC-MA-10000418,4799.984,2,0.2,359.9988,0 days 00:00:00.180000,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,Corporate,United States,San Francisco,California,94122,West
219,CA-2017-149881,1970-01-01 00:24:51.000,1970-01-01 00:24:51.180,First Class,NC-18535,TEC-MA-10000418,4799.984,2,0.2,359.9988,0 days 00:00:00.180000,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,Corporate,United States,Hampton,Virginia,23666,South
220,US-2016-107440,1970-01-01 00:24:20.760,1970-01-01 00:24:21.110,Standard Class,BS-11365,TEC-MA-10001047,9099.93,7,0.0,2365.9818,0 days 00:00:00.350000,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",Corporate,United States,New York City,New York,10011,East
221,US-2016-107440,1970-01-01 00:24:20.760,1970-01-01 00:24:21.110,Standard Class,BS-11365,TEC-MA-10001047,9099.93,7,0.0,2365.9818,0 days 00:00:00.350000,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",Corporate,United States,Lakewood,New Jersey,8701,East
222,US-2016-107440,1970-01-01 00:24:20.760,1970-01-01 00:24:21.110,Standard Class,BS-11365,TEC-MA-10001047,9099.93,7,0.0,2365.9818,0 days 00:00:00.350000,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",Corporate,United States,Oklahoma City,Oklahoma,73120,Central
223,US-2016-107440,1970-01-01 00:24:20.760,1970-01-01 00:24:21.110,Standard Class,BS-11365,TEC-MA-10001047,9099.93,7,0.0,2365.9818,0 days 00:00:00.350000,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",Corporate,United States,Seattle,Washington,98105,West
224,US-2016-107440,1970-01-01 00:24:20.760,1970-01-01 00:24:21.110,Standard Class,BS-11365,TEC-MA-10001047,9099.93,7,0.0,2365.9818,0 days 00:00:00.350000,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",Corporate,United States,Columbus,Georgia,31907,South
225,CA-2014-125829,1970-01-01 00:23:35.060,1970-01-01 00:23:35.660,Standard Class,WB-21850,TEC-MA-10003246,447.968,4,0.2,139.99,0 days 00:00:00.600000,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,Consumer,United States,Philadelphia,Pennsylvania,19134,East
226,CA-2014-125829,1970-01-01 00:23:35.060,1970-01-01 00:23:35.660,Standard Class,WB-21850,TEC-MA-10003246,447.968,4,0.2,139.99,0 days 00:00:00.600000,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,Consumer,United States,Concord,California,94521,West
227,CA-2014-125829,1970-01-01 00:23:35.060,1970-01-01 00:23:35.660,Standard Class,WB-21850,TEC-MA-10003246,447.968,4,0.2,139.99,0 days 00:00:00.600000,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,Consumer,United States,New York City,New York,10011,East
228,CA-2014-125829,1970-01-01 00:23:35.060,1970-01-01 00:23:35.660,Standard Class,WB-21850,TEC-MA-10003246,447.968,4,0.2,139.99,0 days 00:00:00.600000,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,Consumer,United States,Urbandale,Iowa,50322,Central
229,CA-2014-125829,1970-01-01 00:23:35.060,1970-01-01 00:23:35.660,Standard Class,WB-21850,TEC-MA-10003246,447.968,4,0.2,139.99,0 days 00:00:00.600000,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,Consumer,United States,Los Angeles,California,90045,West
230,CA-2014-125829,1970-01-01 00:23:35.060,1970-01-01 00:23:35.660,Standard Class,WB-21850,TEC-MA-10003246,447.968,4,0.2,139.99,0 days 00:00:00.600000,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,Consumer,United States,Los Angeles,California,90049,West
231,CA-2014-125829,1970-01-01 00:23:35.060,1970-01-01 00:23:35.660,Standard Class,WB-21850,TEC-MA-10003246,447.968,4,0.2,139.99,0 days 00:00:00.600000,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,Consumer,United States,Grand Prairie,Texas,75051,Central
232,CA-2014-125829,1970-01-01 00:23:35.060,1970-01-01 00:23:35.660,Standard Class,WB-21850,TEC-MA-10003246,447.968,4,0.2,139.99,0 days 00:00:00.600000,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,Consumer,United States,Redmond,Oregon,97756,West
233,CA-2014-125829,1970-01-01 00:23:35.060,1970-01-01 00:23:35.660,Standard Class,WB-21850,TEC-MA-10003246,447.968,4,0.2,139.99,0 days 00:00:00.600000,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,Consumer,United States,Anaheim,California,92804,West
234,CA-2014-125829,1970-01-01 00:23:35.060,1970-01-01 00:23:35.660,Standard Class,WB-21850,TEC-MA-10003246,447.968,4,0.2,139.99,0 days 00:00:00.600000,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,Consumer,United States,Philadelphia,Pennsylvania,19143,East
235,CA-2014-125829,1970-01-01 00:23:35.060,1970-01-01 00:23:35.660,Standard Class,WB-21850,TEC-MA-10003246,447.968,4,0.2,139.99,0 days 00:00:00.600000,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,Consumer,United States,La Porte,Texas,77571,Central
236,CA-2015-147501,1970-01-01 00:23:58.470,1970-01-01 00:23:58.820,Standard Class,Co-12640,TEC-MA-10001972,558.4,2,0.2,41.88,0 days 00:00:00.350000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Philadelphia,Pennsylvania,19143,East
237,CA-2015-147501,1970-01-01 00:23:58.470,1970-01-01 00:23:58.820,Standard Class,Co-12640,TEC-MA-10001972,558.4,2,0.2,41.88,0 days 00:00:00.350000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Florence,South Carolina,29501,South
238,CA-2015-147501,1970-01-01 00:23:58.470,1970-01-01 00:23:58.820,Standard Class,Co-12640,TEC-MA-10001972,558.4,2,0.2,41.88,0 days 00:00:00.350000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Skokie,Illinois,60076,Central
239,CA-2015-147501,1970-01-01 00:23:58.470,1970-01-01 00:23:58.820,Standard Class,Co-12640,TEC-MA-10001972,558.4,2,0.2,41.88,0 days 00:00:00.350000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Seattle,Washington,98105,West
240,CA-2015-147501,1970-01-01 00:23:58.470,1970-01-01 00:23:58.820,Standard Class,Co-12640,TEC-MA-10001972,558.4,2,0.2,41.88,0 days 00:00:00.350000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Lawton,Oklahoma,73505,Central
241,CA-2016-127649,1970-01-01 00:24:35.800,1970-01-01 00:24:35.970,First Class,DL-13495,TEC-MA-10001972,837.6,3,0.2,62.82,0 days 00:00:00.170000,Technology,Machines,Okidata C331dn Printer,Corporate,United States,San Francisco,California,94110,West
242,CA-2016-127649,1970-01-01 00:24:35.800,1970-01-01 00:24:35.970,First Class,DL-13495,TEC-MA-10001972,837.6,3,0.2,62.82,0 days 00:00:00.170000,Technology,Machines,Okidata C331dn Printer,Corporate,United States,New York City,New York,10024,East
243,CA-2016-127649,1970-01-01 00:24:35.800,1970-01-01 00:24:35.970,First Class,DL-13495,TEC-MA-10001972,837.6,3,0.2,62.82,0 days 00:00:00.170000,Technology,Machines,Okidata C331dn Printer,Corporate,United States,Columbus,Georgia,31907,South
244,CA-2016-127649,1970-01-01 00:24:35.800,1970-01-01 00:24:35.970,First Class,DL-13495,TEC-MA-10001972,837.6,3,0.2,62.82,0 days 00:00:00.170000,Technology,Machines,Okidata C331dn Printer,Corporate,United States,Philadelphia,Pennsylvania,19120,East
245,CA-2016-127649,1970-01-01 00:24:35.800,1970-01-01 00:24:35.970,First Class,DL-13495,TEC-MA-10001972,837.6,3,0.2,62.82,0 days 00:00:00.170000,Technology,Machines,Okidata C331dn Printer,Corporate,United States,Detroit,Michigan,48227,Central
246,CA-2016-127649,1970-01-01 00:24:35.800,1970-01-01 00:24:35.970,First Class,DL-13495,TEC-MA-10001972,837.6,3,0.2,62.82,0 days 00:00:00.170000,Technology,Machines,Okidata C331dn Printer,Corporate,United States,Spokane,Washington,99207,West
247,CA-2016-127649,1970-01-01 00:24:35.800,1970-01-01 00:24:35.970,First Class,DL-13495,TEC-MA-10001972,837.6,3,0.2,62.82,0 days 00:00:00.170000,Technology,Machines,Okidata C331dn Printer,Corporate,United States,Chandler,Arizona,85224,West
248,CA-2016-127649,1970-01-01 00:24:35.800,1970-01-01 00:24:35.970,First Class,DL-13495,TEC-MA-10001972,837.6,3,0.2,62.82,0 days 00:00:00.170000,Technology,Machines,Okidata C331dn Printer,Corporate,United States,Thousand Oaks,California,91360,West
249,CA-2015-169796,1970-01-01 00:24:07.030,1970-01-01 00:24:07.460,Standard Class,Dp-13240,TEC-MA-10000045,2321.9,2,0.0,1114.512,0 days 00:00:00.430000,Technology,Machines,Zebra ZM400 Thermal Label Printer,Home Office,United States,Murray,Utah,84107,West
250,CA-2015-169796,1970-01-01 00:24:07.030,1970-01-01 00:24:07.460,Standard Class,Dp-13240,TEC-MA-10000045,2321.9,2,0.0,1114.512,0 days 00:00:00.430000,Technology,Machines,Zebra ZM400 Thermal Label Printer,Home Office,United States,Westfield,New Jersey,7090,East
251,CA-2015-169796,1970-01-01 00:24:07.030,1970-01-01 00:24:07.460,Standard Class,Dp-13240,TEC-MA-10000045,2321.9,2,0.0,1114.512,0 days 00:00:00.430000,Technology,Machines,Zebra ZM400 Thermal Label Printer,Home Office,United States,Revere,Massachusetts,2151,East
252,CA-2015-169796,1970-01-01 00:24:07.030,1970-01-01 00:24:07.460,Standard Class,Dp-13240,TEC-MA-10000045,2321.9,2,0.0,1114.512,0 days 00:00:00.430000,Technology,Machines,Zebra ZM400 Thermal Label Printer,Home Office,United States,Charlotte,North Carolina,28205,South
253,CA-2015-169796,1970-01-01 00:24:07.030,1970-01-01 00:24:07.460,Standard Class,Dp-13240,TEC-MA-10000045,2321.9,2,0.0,1114.512,0 days 00:00:00.430000,Technology,Machines,Zebra ZM400 Thermal Label Printer,Home Office,United States,Seattle,Washington,98115,West
254,CA-2015-169796,1970-01-01 00:24:07.030,1970-01-01 00:24:07.460,Standard Class,Dp-13240,TEC-MA-10000045,2321.9,2,0.0,1114.512,0 days 00:00:00.430000,Technology,Machines,Zebra ZM400 Thermal Label Printer,Home Office,United States,Phoenix,Arizona,85023,West
255,CA-2015-169796,1970-01-01 00:24:07.030,1970-01-01 00:24:07.460,Standard Class,Dp-13240,TEC-MA-10000045,2321.9,2,0.0,1114.512,0 days 00:00:00.430000,Technology,Machines,Zebra ZM400 Thermal Label Printer,Home Office,United States,New York City,New York,10035,East
256,CA-2015-169796,1970-01-01 00:24:07.030,1970-01-01 00:24:07.460,Standard Class,Dp-13240,TEC-MA-10000045,2321.9,2,0.0,1114.512,0 days 00:00:00.430000,Technology,Machines,Zebra ZM400 Thermal Label Printer,Home Office,United States,Knoxville,Tennessee,37918,South
257,CA-2015-169796,1970-01-01 00:24:07.030,1970-01-01 00:24:07.460,Standard Class,Dp-13240,TEC-MA-10000045,2321.9,2,0.0,1114.512,0 days 00:00:00.430000,Technology,Machines,Zebra ZM400 Thermal Label Printer,Home Office,United States,Maple Grove,Minnesota,55369,Central
258,CA-2015-169796,1970-01-01 00:24:07.030,1970-01-01 00:24:07.460,Standard Class,Dp-13240,TEC-MA-10000045,2321.9,2,0.0,1114.512,0 days 00:00:00.430000,Technology,Machines,Zebra ZM400 Thermal Label Printer,Home Office,United States,Philadelphia,Pennsylvania,19143,East
259,CA-2015-169796,1970-01-01 00:24:07.030,1970-01-01 00:24:07.460,Standard Class,Dp-13240,TEC-MA-10000045,2321.9,2,0.0,1114.512,0 days 00:00:00.430000,Technology,Machines,Zebra ZM400 Thermal Label Printer,Home Office,United States,Waterbury,Connecticut,6708,East
260,CA-2017-157966,1970-01-01 00:24:49.360,1970-01-01 00:24:49.360,Same Day,SU-20665,TEC-MA-10002109,209.986,2,0.3,8.9994,0 days 00:00:00,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Home Office,United States,Jackson,Mississippi,39212,South
261,CA-2017-157966,1970-01-01 00:24:49.360,1970-01-01 00:24:49.360,Same Day,SU-20665,TEC-MA-10002109,209.986,2,0.3,8.9994,0 days 00:00:00,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Home Office,United States,Greenville,North Carolina,27834,South
262,CA-2017-157966,1970-01-01 00:24:49.360,1970-01-01 00:24:49.360,Same Day,SU-20665,TEC-MA-10002109,209.986,2,0.3,8.9994,0 days 00:00:00,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Home Office,United States,Chicago,Illinois,60610,Central
263,CA-2017-157966,1970-01-01 00:24:49.360,1970-01-01 00:24:49.360,Same Day,SU-20665,TEC-MA-10002109,209.986,2,0.3,8.9994,0 days 00:00:00,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Home Office,United States,Ann Arbor,Michigan,48104,Central
264,CA-2017-157966,1970-01-01 00:24:49.360,1970-01-01 00:24:49.360,Same Day,SU-20665,TEC-MA-10002109,209.986,2,0.3,8.9994,0 days 00:00:00,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Home Office,United States,Chicago,Illinois,60653,Central
265,CA-2017-157966,1970-01-01 00:24:49.360,1970-01-01 00:24:49.360,Same Day,SU-20665,TEC-MA-10002109,209.986,2,0.3,8.9994,0 days 00:00:00,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Home Office,United States,New York City,New York,10009,East
266,CA-2017-157966,1970-01-01 00:24:49.360,1970-01-01 00:24:49.360,Same Day,SU-20665,TEC-MA-10002109,209.986,2,0.3,8.9994,0 days 00:00:00,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Home Office,United States,Seattle,Washington,98103,West
267,CA-2015-135580,1970-01-01 00:24:11.430,1970-01-01 00:24:11.780,Standard Class,CL-12565,TEC-MA-10004002,2548.56,6,0.2,286.713,0 days 00:00:00.350000,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Consumer,United States,Urbandale,Iowa,50322,Central
268,CA-2015-135580,1970-01-01 00:24:11.430,1970-01-01 00:24:11.780,Standard Class,CL-12565,TEC-MA-10004002,2548.56,6,0.2,286.713,0 days 00:00:00.350000,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Consumer,United States,Lancaster,California,93534,West
269,CA-2015-135580,1970-01-01 00:24:11.430,1970-01-01 00:24:11.780,Standard Class,CL-12565,TEC-MA-10004002,2548.56,6,0.2,286.713,0 days 00:00:00.350000,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Consumer,United States,Columbia,South Carolina,29203,South
270,CA-2015-135580,1970-01-01 00:24:11.430,1970-01-01 00:24:11.780,Standard Class,CL-12565,TEC-MA-10004002,2548.56,6,0.2,286.713,0 days 00:00:00.350000,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Consumer,United States,Cleveland,Ohio,44105,East
271,CA-2015-135580,1970-01-01 00:24:11.430,1970-01-01 00:24:11.780,Standard Class,CL-12565,TEC-MA-10004002,2548.56,6,0.2,286.713,0 days 00:00:00.350000,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Consumer,United States,Seattle,Washington,98115,West
272,CA-2015-135580,1970-01-01 00:24:11.430,1970-01-01 00:24:11.780,Standard Class,CL-12565,TEC-MA-10004002,2548.56,6,0.2,286.713,0 days 00:00:00.350000,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Consumer,United States,Los Angeles,California,90004,West
273,CA-2015-135580,1970-01-01 00:24:11.430,1970-01-01 00:24:11.780,Standard Class,CL-12565,TEC-MA-10004002,2548.56,6,0.2,286.713,0 days 00:00:00.350000,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Consumer,United States,New York City,New York,10009,East
274,CA-2015-135580,1970-01-01 00:24:11.430,1970-01-01 00:24:11.780,Standard Class,CL-12565,TEC-MA-10004002,2548.56,6,0.2,286.713,0 days 00:00:00.350000,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Consumer,United States,Tulsa,Oklahoma,74133,Central
275,CA-2015-135580,1970-01-01 00:24:11.430,1970-01-01 00:24:11.780,Standard Class,CL-12565,TEC-MA-10004002,2548.56,6,0.2,286.713,0 days 00:00:00.350000,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Consumer,United States,Los Angeles,California,90049,West
276,CA-2015-135580,1970-01-01 00:24:11.430,1970-01-01 00:24:11.780,Standard Class,CL-12565,TEC-MA-10004002,2548.56,6,0.2,286.713,0 days 00:00:00.350000,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Consumer,United States,Gresham,Oregon,97030,West
277,CA-2015-135580,1970-01-01 00:24:11.430,1970-01-01 00:24:11.780,Standard Class,CL-12565,TEC-MA-10004002,2548.56,6,0.2,286.713,0 days 00:00:00.350000,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Consumer,United States,Reading,Pennsylvania,19601,East
278,CA-2015-135580,1970-01-01 00:24:11.430,1970-01-01 00:24:11.780,Standard Class,CL-12565,TEC-MA-10004002,2548.56,6,0.2,286.713,0 days 00:00:00.350000,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Consumer,United States,Long Beach,New York,11561,East
279,CA-2017-166695,1970-01-01 00:24:55.240,1970-01-01 00:24:55.580,Standard Class,CC-12430,TEC-MA-10003176,343.2,1,0.2,38.61,0 days 00:00:00.340000,Technology,Machines,Okidata B400 Printer,Home Office,United States,Columbus,Indiana,47201,Central
280,CA-2017-166695,1970-01-01 00:24:55.240,1970-01-01 00:24:55.580,Standard Class,CC-12430,TEC-MA-10003176,343.2,1,0.2,38.61,0 days 00:00:00.340000,Technology,Machines,Okidata B400 Printer,Home Office,United States,Concord,New Hampshire,3301,East
281,CA-2017-166695,1970-01-01 00:24:55.240,1970-01-01 00:24:55.580,Standard Class,CC-12430,TEC-MA-10003176,343.2,1,0.2,38.61,0 days 00:00:00.340000,Technology,Machines,Okidata B400 Printer,Home Office,United States,San Francisco,California,94122,West
282,CA-2017-166695,1970-01-01 00:24:55.240,1970-01-01 00:24:55.580,Standard Class,CC-12430,TEC-MA-10003176,343.2,1,0.2,38.61,0 days 00:00:00.340000,Technology,Machines,Okidata B400 Printer,Home Office,United States,Philadelphia,Pennsylvania,19143,East
283,CA-2017-166695,1970-01-01 00:24:55.240,1970-01-01 00:24:55.580,Standard Class,CC-12430,TEC-MA-10003176,343.2,1,0.2,38.61,0 days 00:00:00.340000,Technology,Machines,Okidata B400 Printer,Home Office,United States,Minneapolis,Minnesota,55407,Central
284,CA-2017-166695,1970-01-01 00:24:55.240,1970-01-01 00:24:55.580,Standard Class,CC-12430,TEC-MA-10003176,343.2,1,0.2,38.61,0 days 00:00:00.340000,Technology,Machines,Okidata B400 Printer,Home Office,United States,New York City,New York,10024,East
